acc_x_0,acc_y_0,acc_z_0,gyro_x_0,gyro_y_0,gyro_z_0,acc_x_100,acc_y_100,acc_z_100,gyro_x_100,gyro_y_100,gyro_z_100,acc_x_200,acc_y_200,acc_z_200,gyro_x_200,gyro_y_200,gyro_z_200,acc_x_300,acc_y_300,acc_z_300,gyro_x_300,gyro_y_300,gyro_z_300,acc_x_400,acc_y_400,acc_z_400,gyro_x_400,gyro_y_400,gyro_z_400,acc_x_500,acc_y_500,acc_z_500,gyro_x_500,gyro_y_500,gyro_z_500,acc_x_600,acc_y_600,acc_z_600,gyro_x_600,gyro_y_600,gyro_z_600,acc_x_700,acc_y_700,acc_z_700,gyro_x_700,gyro_y_700,gyro_z_700,acc_x_800,acc_y_800,acc_z_800,gyro_x_800,gyro_y_800,gyro_z_800,acc_x_900,acc_y_900,acc_z_900,gyro_x_900,gyro_y_900,gyro_z_900,acc_x_1000,acc_y_1000,acc_z_1000,gyro_x_1000,gyro_y_1000,gyro_z_1000,shift,label
-0.2059013,0.01915361,10.09874,-0.648855,2.496183,-1.335878,0.6967127,-0.009576807,10.08438,-0.3282443,1.29771,-9.946565,14.58069,2.765303,10.75475,-0.3435115,0.6793893,28.81679,0.2537854,-7.098808,10.80503,-1.160305,2.160305,21.61069,-18.18157,1.108515,9.691729,1.572519,0.4656488,-89.96947,-1.271321,1.388637,10.06762,-0.9160305,0.3053435,24.96947,-0.8164227,-0.04788403,10.05086,-0.389313,0.7099237,-3.175573,-0.1412579,-0.2202666,10.11071,-0.4198473,0.6030535,-1.267176,-0.1508347,-0.1436521,10.1562,-0.4503817,1.045802,-1.274809,-0.1532289,-0.06464344,10.12268,-0.8549618,1.290076,-1.259542,-0.1292869,-0.02154782,10.07001,-0.870229,1.068702,-1.114504,0,1
0.1819593,0.09097966,10.0772,0.3664122,0.961832,-4.694656,2.377442,0.1747767,10.21127,-0.1755725,1.267176,-8.572519,15.28219,-0.9624691,10.88644,-5.091603,-1.0,23.61069,-3.519476,0.5506664,11.1474,4.053435,4.70229,21.82443,-12.85447,1.47004,10.1993,-1.259542,-1.305344,21.35114,-2.906561,-1.012747,9.655815,-4.557252,-0.3282443,-17.37405,-0.2202666,-0.08858546,10.03649,-1.175573,0.5572519,14.8626,0.08140286,-0.02873042,10.02692,-1.038168,1.21374,5.992366,0.1197101,-0.08619126,10.1179,-1.167939,0.259542,0.2748091,0.09097966,-0.01915361,10.10353,-1.015267,2.022901,-1.419847,0.03351882,-0.1053449,10.08917,-0.4656488,1.290076,-0.6870229,5,1
0.2418144,-0.1053449,10.07241,0.1145038,1.977099,-2.274809,0.8978256,-0.08379706,10.14184,-1.435114,0.870229,1.320611,10.84813,0.9744401,10.1993,4.221374,-0.04580153,-9.374045,6.708553,-2.746149,10.01016,-0.259542,-2.312977,14.45038,-11.07079,3.124433,9.648633,-2.0,1.038168,18.31298,-7.302315,1.084573,9.902418,9.061069,2.671756,-23.37405,-0.3711013,-0.1556231,10.09156,1.381679,1.480916,0.7328244,0.1077391,-0.06224924,10.06283,-2.236641,1.030534,11.0687,0.05985504,-0.03591302,10.14184,-0.7175572,1.145038,5.08397,0.03830723,-0.007182605,10.10353,-0.9847328,1.137405,-0.9770992,0.04070143,-0.002394202,10.12987,-0.7251908,0.8244275,0.3664122,1,1
-0.03351882,-0.02873042,10.10353,-1.328244,1.89313,-1.045802,0.4165911,-0.004788404,10.1155,-0.870229,1.557252,-0.480916,4.534618,-0.4548983,10.14423,0.04580153,1.419847,-11.29008,5.051765,-0.04309563,10.88404,-0.9236641,-5.251908,-40.45802,-1.082179,-0.3830723,10.55604,1.847328,-9.076336,4.778626,-5.839458,0.8379706,9.320627,-0.7099237,-3.59542,19.38168,-3.440468,0.2992752,10.14184,-0.007633588,0.519084,-3.671756,-0.4979939,-0.2274492,10.11071,-0.4580153,0.6717557,-5.282443,0.06224924,-0.02154782,10.09395,-0.9083969,0.5267176,3.10687,0.002394202,-0.3567361,10.19451,2.40458,3.19084,-14.24428,0.04548983,0.02154782,10.01255,-0.3740458,3.091603,-1.29771,-3,1
-1.872266,-0.3615245,10.42436,1.335878,-0.480916,12.92366,2.221819,0.1508347,10.12987,-1.206107,1.694656,-9.862596,19.6127,2.185906,10.84095,-2.038168,0.1374046,60.76336,-19.6133,0.4333505,9.291897,-0.1984733,-2.946565,-58.24428,-7.015011,-3.359065,9.995792,-0.2366412,1.129771,11.25191,-0.4333505,0.9409212,10.06044,-0.7328244,1.534351,-19.57252,-0.3902549,-0.1292869,10.01495,-1.007634,0.870229,-1.549618,-0.2011129,0.2633622,10.11311,-0.8625955,1.21374,-0.8473283,-0.1604115,-0.02633622,10.09395,0.2366412,1.274809,-0.961832,-0.2011129,-0.07422025,10.09156,-0.6717557,0.8625955,-1.335878,-0.1747767,-0.04548983,10.09635,-0.9541985,0.9312977,-1.389313,4,1
-0.260968,0.06943185,10.10832,-1.282443,0.778626,10.71756,0.03112462,0.02633622,10.17296,-1.007634,1.045802,-7.206107,-0.1987187,-0.01675941,10.04128,-0.8625955,1.778626,-1.030534,3.768473,-0.03830723,10.1993,-1.229008,1.572519,-13.61069,19.6127,4.283227,10.63026,-2.328244,1.40458,41.42748,-11.80102,-2.8491,9.536105,3.671756,3.221374,-81.51908,-12.49773,-5.774815,9.222465,1.122137,-0.4427481,21.50382,-1.165976,0.7757214,9.919178,-0.610687,0.8549618,-0.8015267,-0.2202666,0.03351882,10.1993,-0.5954198,0.6717557,-1.114504,-0.1604115,-0.1819593,10.1179,-0.7022901,1.122137,-1.091603,-0.1388637,-0.1460463,10.13466,-0.4961832,1.450382,-1.755725,-15,1
-0.3351882,-0.002394202,10.14663,-0.7328244,1.152672,-1.503817,-0.1005565,-0.1292869,10.13945,-0.4885496,0.9465649,-2.534351,0.01436521,-0.05746084,10.1562,-0.778626,0.9389313,-3.824427,0.5195417,-0.05267244,10.12508,-1.015267,1.068702,1.198473,-0.02154782,0.02394202,10.13466,-0.5648855,1.282443,4.572519,3.126827,-0.08379706,10.24958,-0.2748091,1.687023,-13.17557,19.6127,-3.864242,10.8601,-1.923664,0.1221374,105.397,-19.6133,4.874595,9.059659,-3.885496,3.839695,-31.64122,-3.55539,-1.319205,10.0317,0.02290076,0.3969466,23.0687,0.06703765,-0.1292869,10.22564,-0.4274809,1.335878,-6.38168,-0.4860229,-0.004788404,10.09156,-1.053435,1.068702,-0.3358779,-37,1
-0.04309563,-0.05027823,10.13226,-0.2900764,1.145038,-0.2061069,0.1771709,0.0,10.01974,-0.648855,0.7633588,-2.160305,4.299986,-0.2753332,10.13466,-1.900763,2.10687,0.7022901,8.049306,-0.2035071,9.636662,-2.534351,-4.251908,34.67939,0.01436521,-0.01436521,9.665392,4.137404,-5.847328,4.664122,-5.228937,-0.3256114,9.969456,3.641221,1.358779,15.43511,-4.194642,0.2753332,9.952697,-0.1679389,3.076336,-15.49618,-1.537078,-0.05267244,10.16578,-0.5801527,0.9541985,-10.34351,-0.3567361,-0.2633622,10.08917,-1.389313,0.3969466,-4.625954,0.1125275,-0.1197101,10.09395,-0.5496183,1.526718,-1.007634,0.04070143,-0.01436521,10.04607,-0.7480916,1.137405,-0.519084,-4,1
1.055843,0.4525041,10.08438,-0.4198473,1.145038,0.4656488,2.844312,0.02633622,10.23761,-0.9923664,1.748092,-11.69466,15.00446,1.850718,10.65899,-4.664122,2.717557,98.07633,-5.092467,-5.786786,9.646238,2.290076,-0.1603053,-87.7481,-13.39077,-3.318364,9.289502,0.6793893,3.763359,-28.74046,-0.01915361,0.7661445,10.12508,-0.2061069,2.122137,-10.67939,-0.248997,-0.05746084,10.05565,-1.083969,1.19084,-1.343511,-0.1819593,-0.2513912,10.1562,-0.832061,0.5954198,-1.221374,-0.3160346,0.2681506,10.20169,-0.870229,1.480916,-1.328244,-0.1197101,-0.1747767,10.15141,-0.9694656,0.3664122,-1.19084,-0.1963245,-0.04788403,10.12747,-0.5114504,1.312977,-1.244275,1,1
0.4979939,0.08858546,10.22085,-0.8778625,1.954198,3.427481,-3.143587,0.3974375,9.880871,-3.129771,1.358779,94.48855,10.58477,1.553837,10.35971,-0.2442748,0.2748091,16.66412,2.72939,-1.711854,10.00297,0.3053435,-0.7251908,22.41221,-14.06115,1.723825,9.452309,-3.671756,0.610687,-2.847328,-3.754108,-0.5051765,10.06762,-2.236641,1.129771,15.20611,0.1173159,-0.1628057,10.18493,0.648855,2.061069,-4.885496,-0.1436521,0.04070143,10.18972,-0.6412213,1.480916,-0.9923664,-0.06703765,-0.237026,10.08677,-0.4122138,1.465649,-5.671756,-0.2082956,-0.05027823,10.12029,-0.5038168,1.183206,-0.5725191,-0.1412579,0.06464344,10.19451,-1.465649,0.2213741,-1.244275,3,1
0.2322376,-0.09097966,10.12029,-0.8549618,1.717557,-6.610687,1.271321,-0.03112462,10.20169,-1.183206,0.4580153,-4.839694,5.686229,1.391031,10.46027,-0.7251908,1.389313,1.877863,13.01488,0.260968,10.53449,-4.022901,-0.8931297,31.29771,-8.207323,-1.292869,10.78588,-3.282443,3.145038,6.061069,-11.67652,-0.2082956,9.928755,-1.343511,0.8473283,9.748092,0.2944868,-0.3112462,10.17775,1.145038,1.282443,-25.20611,-1.163582,0.5027823,10.06044,-1.992366,1.030534,-0.6183206,-0.09337386,-0.1651999,10.11311,-1.145038,1.175573,-2.59542,-0.1388637,-0.08140286,10.12987,-0.09923664,1.015267,-6.725191,-0.1268927,-0.01197101,10.08198,-0.8931297,1.129771,-2.541985,0,1
-0.1747767,-0.05506664,10.12268,-1.251908,1.099237,-1.19084,-0.1963245,0.004788404,10.08198,-0.8549618,1.534351,-1.328244,-0.2106898,-0.06224924,10.14184,-1.282443,2.274809,-1.335878,7.836222,0.3303998,10.66856,-0.1450382,1.175573,4.358778,12.78983,-1.922544,10.63026,-0.8396947,-4.51145,-30.76336,-19.6133,3.236961,9.648633,-2.160305,1.908397,-43.35115,-1.355118,-0.6224924,10.24239,-0.2977099,0.740458,10.54199,-0.3663129,0.03830723,10.04846,-0.9541985,0.2137404,10.01527,-0.2202666,-0.03830723,10.12508,-0.7480916,1.290076,-1.358779,-0.1628057,-0.02633622,10.10832,-0.5343512,1.015267,-1.389313,-0.1628057,-0.01915361,10.07001,-0.8549618,1.061069,-1.320611,-15,1
0.4692635,-0.1628057,10.17057,-0.5954198,1.503817,-6.748092,1.61848,0.1364695,10.1586,-0.9541985,0.8778625,-4.312977,6.186617,1.546654,10.41717,-1.358779,2.664122,6.40458,12.98615,0.770933,10.06762,1.480916,-2.587786,32.0687,-10.1562,-1.632845,9.160215,-3.587786,8.366412,8.832061,-8.724471,0.3303998,9.991004,-1.801527,1.267176,16.1145,0.2035071,-0.1029507,10.17775,0.6946565,1.419847,-22.90076,-0.4764462,0.1364695,10.22085,-2.229008,1.022901,5.816794,-0.06943185,-0.1987187,10.13226,-0.832061,1.114504,-2.824427,-0.2082956,-0.06464344,10.1179,-0.3282443,0.9465649,-7.564886,-0.06464344,-0.01915361,10.06522,-0.8167939,1.076336,-1.442748,1,1
0.545878,0.1891419,10.19691,-1.21374,2.251908,4.725191,2.72939,-0.4932055,10.21845,-0.8091603,0.1374046,14.46565,9.588778,0.7086837,10.20169,-0.832061,0.832061,3.206107,3.821146,-1.666364,9.97185,-1.70229,-9.740458,39.00763,-14.96616,2.181118,9.976639,-2.854962,3.923664,-14.16031,-4.675876,0.05027823,10.04607,-2.641221,0.8244275,25.70992,0.09337386,-0.2681506,10.14184,0.8167939,1.877863,-9.221375,-0.2466028,0.09576806,10.16578,-0.7328244,1.679389,-1.114504,-0.1795651,-0.06703765,10.12987,-0.7175572,1.450382,-1.70229,-0.06943185,-0.1436521,10.07241,-0.5496183,1.381679,-0.05343511,-0.1077391,0.05506664,10.09635,-1.19084,0.2137404,-1.091603,2,1
0.1699883,0.2322376,10.14902,-1.167939,1.587786,4.694656,2.530671,0.1556231,10.24,-0.8167939,1.748092,-8.099236,17.21671,2.087744,10.71166,-1.0,-2.229008,36.94656,1.381454,-3.845088,9.385271,-4.763359,-4.877862,-70.40458,-16.95813,-1.54426,9.466674,0.5114504,1.091603,-40.0,-0.6871359,0.926556,10.13466,-1.068702,1.694656,-3.687023,-0.1508347,-0.07900865,10.02692,-1.030534,0.7709923,-1.206107,-0.09337386,-0.1795651,10.07959,-1.030534,0.7709923,-0.9770992,-0.2178724,0.2418144,10.15141,-0.5267176,1.21374,-1.435114,-0.1436521,-0.1843535,10.11071,-0.9236641,0.5496183,-1.282443,-0.2011129,-0.01436521,10.14184,-0.5877862,1.312977,-1.030534,0,1
-0.03351882,-0.07422025,10.05325,-0.1145038,1.145038,-0.04580153,0.1197101,-0.01675941,10.14184,-0.351145,0.5801527,-2.473282,3.198653,-0.2801216,10.14184,-0.9312977,1.076336,1.175573,8.896853,-0.7086837,9.991004,-5.274809,-5.877862,34.60305,0.06224924,0.03351882,11.05882,-0.2137404,6.244275,-7.442748,-5.125986,-0.1484405,9.955091,-0.4732824,-0.01526718,11.80916,-3.754108,0.3639187,10.05086,-0.2519084,1.091603,-17.58779,-1.51553,0.09816227,9.976639,-0.1755725,1.396947,-12.27481,-0.4285621,-0.1364695,10.0772,-0.8931297,0.5572519,-2.51145,0.1005565,-0.1388637,10.13945,-0.6641222,1.648855,-0.9312977,0.03112462,0.01915361,10.07241,-0.9007633,0.832061,-0.7175572,-5,1
-0.2178724,-0.06943185,10.05804,-0.4427481,0.9465649,10.36641,0.5746084,0.02394202,10.16099,-0.259542,0.9083969,3.717557,0.2322376,-0.09097966,10.12029,-0.8549618,1.717557,-6.610687,1.271321,-0.03112462,10.20169,-1.183206,0.4580153,-4.839694,5.686229,1.391031,10.46027,-0.7251908,1.389313,1.877863,13.01488,0.260968,10.53449,-4.022901,-0.8931297,31.29771,-8.207323,-1.292869,10.78588,-3.282443,3.145038,6.061069,-11.67652,-0.2082956,9.928755,-1.343511,0.8473283,9.748092,0.2944868,-0.3112462,10.17775,1.145038,1.282443,-25.20611,-1.163582,0.5027823,10.06044,-1.992366,1.030534,-0.6183206,-0.09337386,-0.1651999,10.11311,-1.145038,1.175573,-2.59542,-20,1
0.902614,0.1532289,10.17057,-0.1450382,1.755725,-8.610687,3.177106,0.1604115,10.31422,-1.259542,0.5038168,-7.320611,19.6127,2.475605,11.50174,-13.06107,-0.7938931,62.8168,-19.6133,6.397307,8.662222,3.068702,5.603054,-44.90077,-4.288015,-2.703054,9.921572,-2.29771,0.1221374,25.33588,-0.4596867,0.225055,10.08677,-0.5572519,1.351145,-27.64122,-0.2873042,-0.1125275,10.1179,-1.244275,0.9923664,-1.977099,-0.1987187,0.2513912,10.09156,-0.6717557,1.061069,-1.038168,-0.1077391,-0.06703765,10.10832,-0.3740458,1.343511,-1.145038,-0.225055,-0.02633622,10.1562,-0.8091603,1.007634,-1.450382,-0.1460463,-0.03351882,10.14663,-0.8778625,1.19084,-1.51145,5,1
0.2513912,0.1628057,10.17296,0.6793893,2.442748,-1.175573,0.7254431,-0.1029507,10.11071,-0.8091603,0.7328244,0.08396947,8.482656,1.063026,10.07959,4.938931,1.755725,-12.80153,7.659051,-2.492364,10.23042,-4.648855,9.648855,26.61832,-9.531317,2.219425,9.41879,6.129771,3.320611,10.20611,-8.698134,0.7469909,10.19212,8.145039,2.656489,-23.52672,-0.581791,-0.3591303,10.13705,0.9236641,1.366412,-5.396946,0.1173159,0.004788404,10.06283,-2.625954,1.183206,9.992367,0.05267244,-0.08140286,10.1155,-0.6259542,0.9465649,7.137404,0.01436521,0.01436521,10.0748,-1.557252,0.6870229,-0.5954198,0.07422025,-0.01675941,10.14184,-0.389313,0.4732824,-2.015267,0,1
-0.007182605,0.05506664,10.08917,-0.9694656,1.732824,1.19084,0.7302315,0.1316811,10.15381,-0.6793893,1.694656,-2.641221,6.040571,-0.3160346,10.22324,-0.9847328,0.4122138,-15.21374,6.210559,-0.6607997,10.04607,0.648855,-3.022901,-42.09924,-2.090138,-0.8283938,11.77468,-1.740458,-0.5267176,5.664122,-6.174646,0.8020576,10.21366,-0.6412213,-4.068702,20.54199,-2.873042,0.3543419,9.962274,0.3740458,0.9389313,-12.29771,-0.4357447,-0.213084,10.06044,-0.8244275,0.3587786,-0.4122138,0.04070143,0.002394202,10.06522,-0.740458,0.5038168,3.015267,-0.248997,0.1173159,10.21127,-1.145038,4.793893,2.412214,0.07422025,-0.1340753,10.12268,0.05343511,3.129771,-1.183206,-2,1
-0.2346318,0.2059013,10.18015,-1.251908,0.7480916,0.6870229,-0.2442086,0.03591302,10.12987,-0.7709923,1.045802,-2.114504,0.6272808,-0.03591302,10.16099,0.03053435,1.473282,-5.458015,0.902614,-0.02394202,10.14184,-0.7328244,0.6717557,2.442748,1.015141,0.1747767,10.1155,-0.8244275,1.381679,-3.137405,4.72376,-0.09816227,10.35971,-0.6259542,1.656489,-11.0,19.6127,-0.1436521,10.78349,0.7099237,1.671756,52.14504,-19.6133,-2.281674,10.19691,3.022901,-2.40458,-55.77099,-8.11395,-3.711013,9.907207,0.07633588,-0.1984733,42.51909,-0.8379706,0.3687071,9.988609,-0.519084,2.412214,-30.13741,0.2466028,0.1005565,10.10353,-0.7328244,1.236641,-4.465649,-37,1
0.1963245,0.03112462,10.10353,-0.259542,1.832061,-4.793893,1.328782,-0.05985504,10.09395,-1.625954,1.183206,-1.21374,13.41471,0.8858546,10.18972,2.022901,-2.29771,-4.137404,6.141128,-2.41575,9.07163,-0.7938931,-5.015267,13.66412,-12.11945,2.995146,10.5297,-2.51145,-0.1603053,18.19084,-6.263232,0.4429273,9.804255,5.587786,2.603053,-23.80153,-0.3854665,-0.09576806,10.12508,-0.9541985,0.389313,8.748092,0.002394202,-0.002394202,10.17296,-1.977099,0.7862596,15.12977,0.1101333,-0.04309563,10.09395,-1.519084,0.8854962,3.732824,0.06943185,-0.02394202,10.09635,-0.8473283,1.221374,-1.48855,0.07900865,-0.06943185,10.09395,-0.7557252,0.7938931,2.450382,2,1
0.56982,-0.009576807,10.24239,-0.6412213,1.908397,5.419847,4.788404,-0.260968,10.32619,0.259542,2.030534,-25.59542,17.46091,1.161188,11.19289,1.732824,-3.740458,68.44275,-16.42183,1.244985,9.540894,-3.862595,1.633588,-20.09924,-7.402872,-0.07422025,9.775525,-0.2519084,3.076336,-14.24428,-0.1197101,0.1268927,10.13226,-0.9083969,0.9083969,-1.160305,-0.521936,-0.2178724,10.15141,-1.51145,0.8473283,-0.8854962,-0.3280056,-0.07182605,10.10114,-0.9541985,0.9923664,-0.1068702,-0.1556231,-0.06464344,10.1562,-0.5343512,0.7328244,3.40458,-0.1292869,-0.09337386,10.18015,-1.183206,0.7175572,1.328244,-0.3303998,-0.1149217,10.10593,-0.6946565,0.4885496,3.358779,5,1
-0.3184288,0.1077391,10.12268,-1.21374,1.053435,7.274809,0.1101333,-0.2202666,10.12508,-0.6870229,1.534351,-5.801527,0.3998317,0.07422025,10.15141,-0.5114504,1.48855,-2.793893,2.269703,-0.07900865,10.21127,-1.19084,0.9312977,-17.67939,19.6127,4.537012,10.83616,0.3664122,0.3816794,18.19084,-11.8106,-1.96564,10.72842,3.541985,-5.229008,-111.4885,-12.83532,-1.759738,9.526528,-0.007633588,1.259542,8.022901,-1.805228,1.288081,10.01974,-0.2290076,0.6259542,12.30534,-0.1843535,-0.1268927,10.09156,-0.610687,0.5725191,-1.076336,-0.2059013,-0.1987187,10.14184,-0.7557252,0.8854962,-0.8167939,-0.08379706,-0.08619126,10.14663,-0.6946565,1.458015,-1.862595,-16,1
-0.248997,-0.07900865,10.16817,-0.832061,1.061069,-1.198473,0.5434838,0.05267244,10.08438,-1.290076,1.007634,0.1908397,-0.1891419,0.004788404,10.07959,-0.7633588,1.969466,-0.2366412,0.806846,-0.09337386,10.14184,-1.091603,1.427481,3.114504,19.6127,5.576096,10.90559,-5.480916,-0.9312977,64.40458,-17.24065,-0.07182605,9.461885,1.076336,-6.206107,-95.80153,-7.81228,-3.950433,9.607931,-1.801527,0.7633588,44.9542,-0.6105214,0.9097966,10.01734,-0.4045802,1.687023,-5.641222,-0.5099649,0.1005565,10.13466,-0.5725191,1.038168,-0.02290076,-0.1316811,-0.3232172,10.14902,-0.6793893,1.022901,-0.9694656,-0.07900865,-0.04070143,10.17775,-0.961832,1.320611,-1.267176,-20,1
-0.1699883,-0.05746084,10.09874,-1.083969,2.717557,5.923664,1.936909,-0.2442086,10.27352,-1.244275,0.870229,2.961832,7.304709,0.866701,10.70448,0.2213741,2.587786,-14.54962,8.109161,-1.343147,10.62547,1.221374,-1.954198,43.61832,-11.66455,-0.4285621,10.54885,-3.503817,-7.557252,-35.61069,-8.968679,1.642422,9.880871,-3.251908,0.6717557,30.8855,-0.1604115,-0.2035071,10.17296,0.832061,0.7709923,-8.297709,-0.2920926,0.1723825,10.13226,-0.7557252,1.717557,-5.366412,-0.1173159,-0.07661445,10.14663,-0.7938931,1.335878,-1.564886,-0.1795651,-0.08619126,10.12747,-0.7022901,1.374046,-1.053435,-0.2298434,0.04788403,10.11071,-0.778626,0.4427481,-0.1450382,0,1
0.2920926,0.02154782,10.04846,-0.9312977,1.251908,-0.4503817,3.890578,0.05985504,10.20888,-1.10687,0.1221374,-11.27481,19.6127,0.8978256,10.65659,-1.80916,-0.4732824,56.35878,-11.83215,-1.587356,9.737218,1.435114,4.40458,-74.0,-11.02769,-3.550601,9.801862,2.061069,0.3206107,11.9084,0.6895301,0.6392518,10.18015,-0.5648855,2.419847,-29.90076,-0.1197101,-0.007182605,10.14663,-0.7328244,0.7633588,-1.099237,-0.1699883,-0.272939,10.12268,-0.2977099,0.9770992,-0.8549618,-0.1987187,0.1460463,10.06283,-0.9694656,1.717557,-1.358779,-0.1819593,-0.09816227,10.0772,-0.9160305,0.4885496,-1.198473,-0.1460463,-0.06703765,10.15381,-0.3587786,1.160305,-0.9694656,2,1
0.3998317,-0.06703765,10.14184,-0.9160305,1.320611,-5.427481,1.872266,-0.06703765,10.25676,-0.9694656,0.6641222,-7.770992,7.943961,1.668759,10.51055,-0.1450382,-0.6030535,14.52672,13.84327,0.6775591,10.3214,-4.38168,-4.801527,36.39695,-19.41458,2.772485,9.368511,-4.648855,5.526718,35.9771,-5.056554,-0.3471592,9.921572,-1.992366,0.5419847,25.70229,-0.1915361,0.06464344,9.993398,0.4351145,0.4961832,-15.12214,-0.7326257,0.05027823,10.09395,-1.763359,0.8091603,3.526718,-0.1101333,-0.2298434,10.09395,-0.4427481,1.091603,-2.267176,-0.1699883,-0.03351882,10.09874,-0.1832061,0.8625955,-8.610687,-0.1268927,-0.06943185,10.16099,-0.7099237,1.198473,-1.229008,3,1
-0.1484405,-0.06943185,10.11071,-1.083969,1.175573,-1.091603,-0.1963245,-0.02394202,10.06283,-0.740458,1.625954,-1.0,-0.1915361,-0.06224924,10.1562,-0.610687,1.977099,-1.152672,5.12838,0.2106898,10.25916,-1.557252,1.984733,15.23664,14.50886,0.07900865,10.15381,0.3435115,3.870229,-46.67176,-17.31247,2.37026,9.691729,-3.458015,-2.946565,-7.259542,-3.361459,-2.578555,9.988609,0.9236641,1.473282,16.06107,-0.1340753,-0.2106898,10.17057,-0.6717557,0.9312977,-1.083969,-0.260968,-0.002394202,10.10114,-0.7251908,1.40458,1.114504,-0.1843535,-0.03830723,10.13705,-0.5572519,0.7099237,-1.312977,-0.1460463,-0.007182605,10.13466,-0.2900764,0.9770992,-1.335878,-17,1
-0.4405331,-0.1675941,10.06762,-0.9465649,1.068702,1.816794,0.5554548,-0.02394202,10.27112,-1.129771,1.381679,-2.29771,-0.2322376,-0.06943185,10.12268,-0.6641222,1.862595,-1.061069,0.5674258,0.04788403,10.14184,-0.2366412,1.21374,-4.557252,13.21121,2.590526,10.46745,0.7022901,2.503817,-6.48855,0.2944868,-3.969586,10.31183,-6.045802,-4.877862,-1.816794,-15.75864,4.477157,9.780313,0.351145,0.1526718,-53.44275,-1.628057,-0.2513912,10.04607,0.5267176,0.6412213,5.412214,-0.4046201,0.002394202,10.18015,0.09923664,0.7175572,-2.29771,-0.02154782,-0.1101333,10.18733,-0.2748091,0.5572519,-0.9770992,-0.1388637,-0.007182605,10.12508,0.4045802,0.7709923,-1.587786,-19,1
-0.1699883,-0.05267244,10.13945,-0.832061,1.19084,-1.305344,-0.1508347,-0.04788403,10.1586,-0.5114504,1.465649,-1.015267,-0.1963245,-0.05506664,10.20409,-0.8854962,2.167939,-1.259542,5.959168,0.03591302,10.57758,-0.8091603,0.351145,11.62596,13.82412,-0.06703765,10.82179,0.6564885,2.709924,-40.37405,-17.95891,3.172317,9.44752,-3.206107,0.09160305,-37.74046,-2.451663,-1.359907,10.03649,0.2290076,0.1908397,18.06107,-0.1747767,-0.04788403,10.08677,-0.7022901,0.6717557,5.389313,-0.2513912,-0.01915361,10.08917,-0.6641222,1.48855,-0.3816794,-0.1867477,-0.07422025,10.1586,-0.389313,0.9541985,-1.396947,-0.1580173,0.0,10.06522,-0.5725191,1.053435,-1.099237,-16,1
0.4022259,-0.05985504,10.16578,-1.419847,1.496183,-7.320611,2.013524,-0.2418144,10.23521,-0.9770992,0.6030535,-6.755725,7.570466,1.714248,10.38844,-1.923664,0.0,7.671756,13.98693,0.2657564,10.44351,1.10687,-0.6870229,30.49618,-16.9318,2.195483,9.287108,-5.335878,-0.2061069,15.23664,-6.540959,-0.02633622,10.14184,-0.9541985,1.076336,21.32061,0.009576807,0.06943185,10.26394,-0.08396947,0.778626,-16.83969,-0.5243302,0.1364695,10.1586,-1.839695,0.7938931,6.206107,-0.09576806,-0.213084,10.10353,-0.5954198,1.045802,-2.656489,-0.1795651,-0.01915361,10.08438,-0.1450382,0.8167939,-7.40458,-0.1460463,-0.09097966,10.12987,-0.7557252,1.091603,-1.366412,2,1
1.015141,0.1747767,10.1155,-0.8244275,1.381679,-3.137405,4.72376,-0.09816227,10.35971,-0.6259542,1.656489,-11.0,19.6127,-0.1436521,10.78349,0.7099237,1.671756,52.14504,-19.6133,-2.281674,10.19691,3.022901,-2.40458,-55.77099,-8.11395,-3.711013,9.907207,0.07633588,-0.1984733,42.51909,-0.8379706,0.3687071,9.988609,-0.519084,2.412214,-30.13741,0.2466028,0.1005565,10.10353,-0.7328244,1.236641,-4.465649,-0.1771709,-0.2274492,10.13705,-0.7862596,1.206107,-1.366412,-0.213084,0.02873042,10.09874,-0.8549618,1.908397,-1.099237,-0.1795651,-0.01675941,10.06044,-0.5954198,0.5419847,-1.473282,-0.1532289,-0.1053449,10.12508,-0.7862596,0.9236641,-0.9694656,3,1
-0.05746084,0.03112462,10.10353,-1.160305,2.633588,8.244275,2.195483,-0.3184288,10.12268,-0.4732824,0.7022901,9.541985,9.701305,0.9552865,10.23042,-0.5114504,-1.725191,-4.091603,5.518635,-1.391031,10.32859,-2.282443,-3.465649,40.51145,-15.22233,2.351106,11.50174,1.938931,5.374046,-28.53435,-6.210559,0.8738836,9.938332,-3.618321,0.6641222,31.64886,0.05506664,-0.2705448,10.1562,0.5343512,1.381679,-8.603053,-0.248997,0.1819593,10.09635,-0.778626,1.633588,-2.480916,-0.1412579,-0.09816227,10.06762,-1.145038,1.328244,-1.351145,-0.08140286,-0.1580173,10.16339,-0.9083969,1.290076,-0.2366412,-0.1268927,0.03351882,10.16099,-0.5725191,0.5114504,-1.160305,1,1
